MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y
12,Opponent12,Opponent12_M3,Opponent12_M1,1H,1857.602894,Simple pass,83,88,73,74
12,Opponent12,Opponent12_M1,Opponent12_M2,1H,1859.442623,Simple pass,73,74,77,64
12,Huskies,Huskies_M10,Huskies_F4,1H,1861.088179,Simple pass,14,24,34,34
12,Huskies,Huskies_F4,Huskies_M3,1H,1863.705493,Simple pass,34,34,24,37
12,Huskies,Huskies_M3,Huskies_M10,1H,1867.703021,Simple pass,20,17,43,6
12,Opponent12,Opponent12_M4,Opponent12_M3,1H,1928.877675,Simple pass,3,89,25,90
12,Opponent12,Opponent12_M3,Opponent12_M4,1H,1933.766913,Simple pass,25,90,14,89
12,Opponent12,Opponent12_M4,Opponent12_M1,1H,1938.09567,Simple pass,14,89,24,83
12,Opponent12,Opponent12_M1,Opponent12_M5,1H,1941.119158,Simple pass,24,83,30,61
12,Opponent12,Opponent12_M5,Opponent12_D1,1H,1943.658291,Simple pass,30,61,19,49
12,Opponent12,Opponent12_D1,Opponent12_D3,1H,1944.981858,Simple pass,19,49,24,20
12,Opponent12,Opponent12_D3,Opponent12_M5,1H,1951.547341,Simple pass,43,25,49,47
12,Opponent12,Opponent12_M5,Opponent12_M4,1H,1955.136646,Simple pass,49,47,57,70
12,Opponent12,Opponent12_M4,Opponent12_M3,1H,1957.365267,Simple pass,57,70,87,85
12,Opponent12,Opponent12_M3,Opponent12_M1,1H,1962.052458,Cross,89,85,86,64
12,Opponent12,Opponent12_M1,Opponent12_M4,1H,1964.420047,Simple pass,86,64,86,56
12,Huskies,Huskies_D3,Huskies_M10,1H,1991.82249,High pass,39,46,65,2
12,Opponent12,Opponent12_M5,Opponent12_D1,1H,2030.44375,Simple pass,40,81,30,85
12,Opponent12,Opponent12_D1,Opponent12_M5,1H,2035.716843,Simple pass,30,85,42,73
12,Opponent12,Opponent12_M5,Opponent12_D1,1H,2036.610067,Simple pass,42,73,28,81
12,Opponent12,Opponent12_D1,Opponent12_G1,1H,2039.261818,Simple pass,28,81,15,47
12,Opponent12,Opponent12_G1,Opponent12_D3,1H,2042.727512,Simple pass,15,47,31,23
12,Opponent12,Opponent12_D3,Opponent12_M4,1H,2046.170296,Simple pass,31,23,38,24
12,Opponent12,Opponent12_M4,Opponent12_D3,1H,2047.89218,Simple pass,38,24,35,14
12,Opponent12,Opponent12_D3,Opponent12_M2,1H,2049.70362,Simple pass,35,14,58,16
12,Opponent12,Opponent12_M2,Opponent12_M5,1H,2050.380047,Simple pass,58,16,40,59
12,Opponent12,Opponent12_M5,Opponent12_D1,1H,2054.129661,Simple pass,40,59,62,69
12,Opponent12,Opponent12_D1,Opponent12_M6,1H,2057.718962,Simple pass,62,69,74,45
12,Opponent12,Opponent12_M6,Opponent12_M3,1H,2058.748975,Simple pass,74,45,69,59
12,Opponent12,Opponent12_M3,Opponent12_D2,1H,2060.445069,Smart pass,69,59,90,87
12,Opponent12,Opponent12_D2,Opponent12_M6,1H,2062.426602,Cross,90,87,94,46
12,Huskies,Huskies_D1,Huskies_F4,1H,2127.524637,Head pass,44,29,100,100
12,Opponent12,Opponent12_M4,Opponent12_D4,1H,2177.728456,Simple pass,76,15,82,7
12,Opponent12,Opponent12_D4,Opponent12_M6,1H,2179.801117,Simple pass,82,7,91,22
12,Opponent12,Opponent12_M5,Opponent12_D2,1H,2229.644149,Simple pass,67,7,58,65
12,Opponent12,Opponent12_D2,Opponent12_M1,1H,2233.299715,Simple pass,58,65,76,89
12,Opponent12,Opponent12_M1,Opponent12_D2,1H,2238.435785,Simple pass,66,87,56,91
12,Opponent12,Opponent12_M5,Opponent12_M1,1H,2247.299098,Head pass,69,57,67,76
12,Opponent12,Opponent12_M1,Opponent12_M4,1H,2253.988396,Simple pass,77,53,79,34
12,Opponent12,Opponent12_M4,Opponent12_D4,1H,2254.816825,Simple pass,79,34,89,22
12,Opponent12,Opponent12_D4,Opponent12_M4,1H,2255.62403,Simple pass,89,22,89,40
12,Opponent12,Opponent12_M5,Opponent12_M3,1H,2259.894816,Simple pass,76,39,77,78
12,Opponent12,Opponent12_M5,Opponent12_D2,1H,2268.647007,Simple pass,71,71,85,90
12,Opponent12,Opponent12_D2,Opponent12_M3,1H,2270.289041,Simple pass,85,90,94,90
12,Opponent12,Opponent12_D3,Opponent12_M2,1H,2301.557084,Simple pass,41,72,51,83
12,Opponent12,Opponent12_M2,Opponent12_D3,1H,2302.75245,Simple pass,51,83,48,45
12,Opponent12,Opponent12_D3,Opponent12_M2,1H,2307.46505,Simple pass,48,45,56,58
12,Opponent12,Opponent12_M2,Opponent12_M5,1H,2310.499969,Simple pass,56,58,56,77
12,Opponent12,Opponent12_M5,Opponent12_M6,1H,2312.872214,Simple pass,56,77,71,62
12,Opponent12,Opponent12_M5,Opponent12_D3,1H,2341.779687,Simple pass,79,91,46,51
12,Opponent12,Opponent12_D3,Opponent12_D1,1H,2346.435414,Simple pass,46,51,46,69
12,Opponent12,Opponent12_D1,Opponent12_M5,1H,2348.991186,Simple pass,46,69,65,84
12,Huskies,Huskies_M1,Huskies_D7,1H,2357.965295,Simple pass,21,62,14,75
12,Huskies,Huskies_D7,Huskies_M1,1H,2360.906419,Simple pass,14,75,25,66
12,Opponent12,Opponent12_D4,Opponent12_G1,1H,2368.1931,Simple pass,28,12,4,32
12,Opponent12,Opponent12_D4,Opponent12_G1,1H,2377.549904,Simple pass,24,16,7,54
12,Opponent12,Opponent12_G1,Opponent12_D1,1H,2382.653717,Simple pass,7,54,23,67
12,Opponent12,Opponent12_D1,Opponent12_M5,1H,2385.213586,Simple pass,23,67,35,69
12,Opponent12,Opponent12_M5,Opponent12_D2,1H,2389.94849,Simple pass,35,69,53,92
12,Huskies,Huskies_M3,Huskies_D4,1H,2426.030065,Simple pass,57,14,63,4
12,Huskies,Huskies_M10,Huskies_M6,1H,2430.767902,Simple pass,78,3,76,18
12,Huskies,Huskies_M6,Huskies_M3,1H,2432.39184,Simple pass,76,18,57,29
12,Huskies,Huskies_M3,Huskies_D1,1H,2434.337765,Simple pass,57,29,39,42
12,Huskies,Huskies_D1,Huskies_D3,1H,2436.395449,Simple pass,39,42,47,70
12,Opponent12,Opponent12_M2,Opponent12_M1,1H,2475.136611,Simple pass,11,68,19,72
12,Opponent12,Opponent12_M4,Opponent12_D4,1H,2568.588092,Smart pass,70,5,93,3
12,Opponent12,Opponent12_M5,Opponent12_M1,1H,2584.135409,High pass,72,7,74,70
12,Opponent12,Opponent12_M1,Opponent12_M5,1H,2591.985393,Simple pass,67,74,65,60
12,Opponent12,Opponent12_M5,Opponent12_M3,1H,2594.320055,Simple pass,65,60,76,95
12,Opponent12,Opponent12_D1,Opponent12_D2,1H,2619.653066,Simple pass,37,67,56,92
12,Opponent12,Opponent12_D2,Opponent12_M3,1H,2621.791526,Simple pass,56,92,76,91
12,Opponent12,Opponent12_M3,Opponent12_M1,1H,2622.507756,Simple pass,76,91,78,81
12,Opponent12,Opponent12_M4,Opponent12_D4,1H,2718.011896,Simple pass,87,6,83,5
12,Opponent12,Opponent12_M5,Opponent12_D3,1H,2734.976755,Simple pass,55,14,40,21
12,Opponent12,Opponent12_D3,Opponent12_M2,1H,2736.182018,Simple pass,40,21,39,29
12,Opponent12,Opponent12_M2,Opponent12_D2,1H,2738.641392,Simple pass,39,29,37,67
12,Opponent12,Opponent12_D2,Opponent12_G1,1H,2740.521224,Simple pass,37,67,12,65
12,Opponent12,Opponent12_G1,Opponent12_D1,1H,2748.09098,Simple pass,18,58,31,56
12,Huskies,Huskies_M6,Huskies_F4,1H,2751.502789,Simple pass,70,31,86,43
12,Opponent12,Opponent12_M5,Opponent12_M2,1H,2816.11143,Simple pass,44,48,44,38
12,Opponent12,Opponent12_M2,Opponent12_D1,1H,2818.153436,Simple pass,44,38,33,61
12,Opponent12,Opponent12_M3,Opponent12_M5,2H,1.468766,Simple pass,50,51,41,54
12,Opponent12,Opponent12_M5,Opponent12_D2,2H,2.86598,Simple pass,41,54,36,84
12,Opponent12,Opponent12_D2,Opponent12_M1,2H,5.659169,Simple pass,36,84,53,95
12,Opponent12,Opponent12_M5,Opponent12_D2,2H,21.744358,Simple pass,53,87,56,99
12,Opponent12,Opponent12_M5,Opponent12_D4,2H,71.885892,Simple pass,23,11,17,5
12,Opponent12,Opponent12_M4,Opponent12_M5,2H,91.86801,Head pass,44,6,37,25
12,Opponent12,Opponent12_M5,Opponent12_M3,2H,95.287929,Simple pass,35,26,48,25
12,Opponent12,Opponent12_M3,Opponent12_M6,2H,95.886256,Simple pass,48,25,60,19
12,Huskies,Huskies_D3,Huskies_G1,2H,101.518097,Simple pass,17,94,8,38
12,Huskies,Huskies_M1,Huskies_M8,2H,111.851502,Head pass,54,59,65,80
12,Huskies,Huskies_M8,Huskies_F4,2H,112.91703,Simple pass,65,80,94,82
12,Huskies,Huskies_M8,Huskies_D4,2H,125.77425,Cross,96,90,83,3
12,Huskies,Huskies_D4,Huskies_M6,2H,132.220669,Smart pass,83,3,97,29
12,Huskies,Huskies_M6,Huskies_F1,2H,134.251668,Cross,97,29,92,46
12,Huskies,Huskies_D1,Huskies_D7,2H,140.290274,Simple pass,56,33,63,94
12,Huskies,Huskies_D7,Huskies_F4,2H,144.947399,Simple pass,63,94,89,90
12,Huskies,Huskies_M8,Huskies_M1,2H,164.185884,Simple pass,90,85,75,77
12,Huskies,Huskies_M1,Huskies_M4,2H,168.217081,Simple pass,75,77,61,67
12,Huskies,Huskies_M4,Huskies_D1,2H,169.9802,Simple pass,61,67,54,35
12,Huskies,Huskies_D1,Huskies_D4,2H,171.929561,Simple pass,54,35,57,2
12,Huskies,Huskies_D4,Huskies_D1,2H,175.566804,Simple pass,57,2,38,21
12,Huskies,Huskies_D1,Huskies_G1,2H,177.790657,Simple pass,38,21,17,42
12,Opponent12,Opponent12_D3,Opponent12_M2,2H,228.286942,Head pass,17,7,22,16
12,Opponent12,Opponent12_D3,Opponent12_M5,2H,259.932224,Simple pass,25,16,39,22
12,Opponent12,Opponent12_M5,Opponent12_D3,2H,260.70067,Simple pass,39,22,22,23
12,Opponent12,Opponent12_D3,Opponent12_G1,2H,263.450368,Simple pass,22,23,5,40
12,Opponent12,Opponent12_D1,Opponent12_D3,2H,272.919749,Head pass,20,40,24,13
12,Opponent12,Opponent12_D3,Opponent12_M5,2H,278.101575,Simple pass,23,17,33,20
12,Opponent12,Opponent12_M5,Opponent12_M4,2H,280.06653,Simple pass,33,20,45,8
12,Opponent12,Opponent12_M5,Opponent12_D4,2H,292.52761,Simple pass,55,14,54,6
12,Opponent12,Opponent12_M5,Opponent12_D4,2H,303.913421,Simple pass,51,13,59,5
12,Opponent12,Opponent12_D4,Opponent12_D1,2H,305.038181,Simple pass,59,5,39,30
12,Opponent12,Opponent12_D1,Opponent12_M2,2H,308.787932,Simple pass,39,30,55,44
12,Opponent12,Opponent12_M2,Opponent12_M3,2H,311.935129,Simple pass,55,44,64,31
12,Opponent12,Opponent12_M3,Opponent12_D4,2H,314.268026,Simple pass,64,31,69,14
12,Opponent12,Opponent12_D4,Opponent12_M3,2H,315.551037,Simple pass,69,14,67,13
12,Opponent12,Opponent12_M3,Opponent12_M4,2H,320.009393,Simple pass,67,13,76,7
12,Huskies,Huskies_M8,Huskies_M1,2H,324.55513,Simple pass,21,94,18,84
12,Huskies,Huskies_M1,Huskies_F1,2H,325.292037,High pass,18,84,43,83
12,Opponent12,Opponent12_M4,Opponent12_M5,2H,329.674429,Simple pass,73,16,62,31
12,Opponent12,Opponent12_M5,Opponent12_D1,2H,358.685829,Simple pass,63,23,56,59
12,Opponent12,Opponent12_D1,Opponent12_D2,2H,361.748908,Simple pass,56,59,60,93
12,Opponent12,Opponent12_D2,Opponent12_M2,2H,365.322298,Simple pass,60,93,67,90
12,Opponent12,Opponent12_M2,Opponent12_M1,2H,366.606165,Simple pass,67,90,70,83
12,Opponent12,Opponent12_M1,Opponent12_D2,2H,381.510576,Simple pass,71,73,70,93
12,Opponent12,Opponent12_D2,Opponent12_M3,2H,383.53256,Simple pass,70,93,85,89
12,Opponent12,Opponent12_M3,Opponent12_D2,2H,387.862564,Simple pass,85,89,75,86
12,Opponent12,Opponent12_D4,Opponent12_M4,2H,517.157101,High pass,11,20,24,5
12,Opponent12,Opponent12_M4,Opponent12_M5,2H,519.616228,Simple pass,24,5,25,22
12,Opponent12,Opponent12_M5,Opponent12_M6,2H,520.762612,Simple pass,25,22,45,18
12,Huskies,Huskies_D7,Huskies_G1,2H,530.367004,Simple pass,44,79,16,51
12,Opponent12,Opponent12_D3,Opponent12_D4,2H,546.267485,Simple pass,19,5,31,9
12,Opponent12,Opponent12_D4,Opponent12_M5,2H,548.579517,Simple pass,31,9,29,24
12,Opponent12,Opponent12_D1,Opponent12_D2,2H,560.996125,Simple pass,24,76,35,91
12,Huskies,Huskies_F4,Huskies_M1,2H,599.665281,Simple pass,63,4,71,27
12,Opponent12,Opponent12_D2,Opponent12_D4,2H,602.797189,Simple pass,22,78,29,72
12,Opponent12,Opponent12_D4,Opponent12_M4,2H,605.137969,Simple pass,29,72,34,28
12,Opponent12,Opponent12_D3,Opponent12_M2,2H,623.416533,Simple pass,31,37,38,51
12,Opponent12,Opponent12_M2,Opponent12_D4,2H,625.689443,Simple pass,38,51,38,19
12,Opponent12,Opponent12_D4,Opponent12_M2,2H,630.413693,Simple pass,38,19,36,32
12,Opponent12,Opponent12_M2,Opponent12_D3,2H,631.980994,Simple pass,36,32,26,25
12,Opponent12,Opponent12_D3,Opponent12_D4,2H,633.795799,Simple pass,26,25,34,12
12,Opponent12,Opponent12_D4,Opponent12_M2,2H,634.863681,Simple pass,34,12,33,25
12,Opponent12,Opponent12_M2,Opponent12_M4,2H,636.861951,Simple pass,33,25,49,13
12,Opponent12,Opponent12_M5,Opponent12_D3,2H,662.659934,Simple pass,60,28,37,25
12,Opponent12,Opponent12_D3,Opponent12_M2,2H,670.583364,Simple pass,37,25,41,40
12,Opponent12,Opponent12_M2,Opponent12_D3,2H,672.369806,Simple pass,41,40,31,29
12,Opponent12,Opponent12_D3,Opponent12_M2,2H,674.665436,Simple pass,31,29,28,47
12,Opponent12,Opponent12_M2,Opponent12_G1,2H,677.109585,Simple pass,28,47,5,47
12,Opponent12,Opponent12_G1,Opponent12_M4,2H,679.599966,High pass,5,47,47,15
12,Opponent12,Opponent12_M4,Opponent12_M6,2H,683.585584,Simple pass,47,15,75,3
12,Opponent12,Opponent12_G1,Opponent12_M1,2H,771.006197,High pass,14,62,67,94
12,Opponent12,Opponent12_M1,Opponent12_D2,2H,775.397177,Simple pass,67,94,45,90
12,Opponent12,Opponent12_D2,Opponent12_M6,2H,779.04318,High pass,45,97,97,90
12,Opponent12,Opponent12_D2,Opponent12_M3,2H,793.327551,Simple pass,64,88,73,98
12,Opponent12,Opponent12_D3,Opponent12_G1,2H,799.917564,Simple pass,37,70,14,59
12,Opponent12,Opponent12_G1,Opponent12_M4,2H,802.641791,Launch,14,59,60,37
12,Opponent12,Opponent12_D4,Opponent12_M4,2H,809.299328,Simple pass,39,21,62,9
12,Opponent12,Opponent12_M4,Opponent12_M5,2H,812.24487,Simple pass,62,9,57,33
12,Opponent12,Opponent12_M5,Opponent12_M1,2H,815.38994,Simple pass,57,33,73,70
12,Opponent12,Opponent12_M1,Opponent12_M6,2H,818.104443,Simple pass,73,70,85,83
12,Opponent12,Opponent12_D3,Opponent12_D4,2H,879.229567,Simple pass,11,33,24,11
12,Opponent12,Opponent12_D4,Opponent12_D3,2H,901.793923,Simple pass,29,10,22,16
12,Opponent12,Opponent12_M2,Opponent12_D1,2H,1011.507055,Simple pass,44,72,33,80
12,Opponent12,Opponent12_D1,Opponent12_D2,2H,1013.881864,Simple pass,33,80,35,95
12,Opponent12,Opponent12_D2,Opponent12_M1,2H,1016.597718,Simple pass,35,96,59,82
12,Opponent12,Opponent12_D4,Opponent12_M3,2H,1114.193536,Simple pass,68,50,75,52
12,Opponent12,Opponent12_M5,Opponent12_M2,2H,1198.086921,Simple pass,66,13,57,51
12,Opponent12,Opponent12_M2,Opponent12_M1,2H,1200.576287,Simple pass,57,51,67,86
12,Opponent12,Opponent12_M1,Opponent12_D2,2H,1202.444446,Simple pass,67,86,58,86
12,Opponent12,Opponent12_D2,Opponent12_M1,2H,1203.721735,Simple pass,58,86,64,89
12,Opponent12,Opponent12_M1,Opponent12_M2,2H,1206.920244,Simple pass,64,89,58,80
12,Opponent12,Opponent12_M2,Opponent12_D2,2H,1208.180365,Simple pass,58,80,56,93
12,Opponent12,Opponent12_D2,Opponent12_M1,2H,1219.441141,Simple pass,58,96,63,94
12,Opponent12,Opponent12_M1,Opponent12_D1,2H,1220.334949,Simple pass,63,94,54,86
12,Opponent12,Opponent12_D1,Opponent12_M5,2H,1221.784767,Simple pass,54,86,53,62
12,Opponent12,Opponent12_M5,Opponent12_M4,2H,1224.068592,Simple pass,53,62,69,43
12,Opponent12,Opponent12_M4,Opponent12_D4,2H,1229.842885,Simple pass,70,30,74,11
12,Opponent12,Opponent12_D4,Opponent12_M3,2H,1231.324088,Simple pass,74,11,70,10
12,Opponent12,Opponent12_M3,Opponent12_D4,2H,1234.489029,Simple pass,70,10,65,11
12,Opponent12,Opponent12_D4,Opponent12_M3,2H,1239.718829,Simple pass,78,24,72,17
12,Opponent12,Opponent12_M3,Opponent12_M1,2H,1242.675145,Simple pass,72,17,85,54
12,Huskies,Huskies_F1,Huskies_M6,2H,1356.988104,Cross,92,93,89,28
12,Opponent12,Opponent12_M1,Opponent12_M5,2H,1396.186567,Simple pass,53,84,53,53
12,Opponent12,Opponent12_M5,Opponent12_D4,2H,1400.280501,Simple pass,53,53,59,14
12,Opponent12,Opponent12_M5,Opponent12_D4,2H,1411.50837,Simple pass,69,13,67,4
12,Opponent12,Opponent12_D4,Opponent12_M4,2H,1415.488681,Simple pass,70,17,77,19
12,Opponent12,Opponent12_M4,Opponent12_M6,2H,1417.133117,Simple pass,77,19,89,16
12,Opponent12,Opponent12_M6,Opponent12_M4,2H,1420.072261,Simple pass,89,16,86,31
12,Huskies,Huskies_D7,Huskies_F4,2H,1424.574783,High pass,6,69,42,70
12,Opponent12,Opponent12_M2,Opponent12_M6,2H,1430.584118,Simple pass,74,43,77,21
12,Opponent12,Opponent12_D4,Opponent12_M5,2H,1445.297922,Simple pass,48,22,49,34
12,Opponent12,Opponent12_M5,Opponent12_M3,2H,1449.467916,Simple pass,57,52,71,84
12,Opponent12,Opponent12_M3,Opponent12_M2,2H,1455.838123,Smart pass,71,84,81,74
12,Huskies,Huskies_M6,Huskies_M4,2H,1458.067595,Simple pass,22,23,24,29
12,Opponent12,Opponent12_D1,Opponent12_D2,2H,1472.050965,Simple pass,31,87,39,89
12,Opponent12,Opponent12_D2,Opponent12_M2,2H,1475.538928,Simple pass,39,89,53,72
12,Opponent12,Opponent12_M2,Opponent12_M5,2H,1476.570884,Simple pass,53,72,38,74
12,Opponent12,Opponent12_M5,Opponent12_M2,2H,1479.054993,Simple pass,38,74,55,77
12,Opponent12,Opponent12_M2,Opponent12_M3,2H,1481.521446,Simple pass,55,77,70,96
12,Opponent12,Opponent12_M5,Opponent12_D2,2H,1504.116398,Head pass,47,68,39,84
12,Opponent12,Opponent12_D2,Opponent12_M1,2H,1506.518674,Simple pass,39,84,52,93
12,Opponent12,Opponent12_M1,Opponent12_D3,2H,1514.090608,Simple pass,49,77,46,40
12,Opponent12,Opponent12_D3,Opponent12_D4,2H,1517.440784,Simple pass,46,40,64,19
12,Opponent12,Opponent12_D4,Opponent12_M4,2H,1520.635925,Simple pass,64,19,71,27
12,Opponent12,Opponent12_M4,Opponent12_D4,2H,1521.42587,Simple pass,71,27,59,20
12,Opponent12,Opponent12_D4,Opponent12_M4,2H,1524.608161,Simple pass,59,20,70,6
12,Opponent12,Opponent12_M4,Opponent12_D4,2H,1528.515233,Simple pass,70,6,65,18
12,Opponent12,Opponent12_D4,Opponent12_M4,2H,1531.555508,Simple pass,65,18,76,6
12,Huskies,Huskies_D3,Huskies_D1,2H,1542.694266,Simple pass,19,64,20,55
12,Opponent12,Opponent12_D3,Opponent12_M5,2H,1547.885222,Simple pass,42,34,49,52
12,Opponent12,Opponent12_M5,Opponent12_D2,2H,1550.621182,Simple pass,49,52,50,73
12,Opponent12,Opponent12_D2,Opponent12_M1,2H,1552.733337,Simple pass,50,73,66,93
12,Opponent12,Opponent12_M1,Opponent12_M5,2H,1558.094985,Simple pass,66,93,59,89
12,Opponent12,Opponent12_M5,Opponent12_D2,2H,1562.15956,Simple pass,59,89,68,96
12,Opponent12,Opponent12_D2,Opponent12_M3,2H,1563.183393,Simple pass,68,96,75,76
12,Opponent12,Opponent12_M5,Opponent12_D2,2H,1569.49787,Simple pass,70,88,81,95
12,Opponent12,Opponent12_D2,Opponent12_M5,2H,1576.555907,Simple pass,75,93,67,82
12,Opponent12,Opponent12_M5,Opponent12_D3,2H,1578.962796,Simple pass,67,82,54,56
12,Opponent12,Opponent12_D3,Opponent12_M5,2H,1582.692639,Simple pass,54,56,61,72
12,Opponent12,Opponent12_M5,Opponent12_M3,2H,1584.683124,Simple pass,61,72,73,64
12,Huskies,Huskies_F1,Huskies_F4,2H,1597.449833,Simple pass,70,95,77,45
12,Huskies,Huskies_F4,Huskies_M1,2H,1599.690538,Simple pass,77,45,68,57
12,Opponent12,Opponent12_D4,Opponent12_M6,2H,1605.620961,Simple pass,18,24,38,9
12,Opponent12,Opponent12_M6,Opponent12_M1,2H,1612.183821,Simple pass,47,28,49,83
12,Opponent12,Opponent12_M1,Opponent12_M3,2H,1617.127722,High pass,49,83,91,27
12,Opponent12,Opponent12_M3,Opponent12_M4,2H,1621.876618,Smart pass,91,27,87,43
12,Opponent12,Opponent12_M4,Opponent12_M3,2H,1624.454373,Simple pass,87,43,89,24
12,Opponent12,Opponent12_M3,Opponent12_M2,2H,1624.989469,Simple pass,89,24,83,45
12,Opponent12,Opponent12_M1,Opponent12_M5,2H,1636.990702,Simple pass,77,84,71,72
12,Opponent12,Opponent12_M5,Opponent12_M3,2H,1638.346636,Simple pass,71,72,79,74
12,Opponent12,Opponent12_M3,Opponent12_M1,2H,1640.094994,Simple pass,79,74,76,84
12,Opponent12,Opponent12_M1,Opponent12_D2,2H,1641.555342,Simple pass,76,84,88,95
12,Opponent12,Opponent12_M6,Opponent12_M4,2H,1661.032154,Simple pass,75,55,83,55
12,Opponent12,Opponent12_M4,Opponent12_M2,2H,1662.595253,Simple pass,83,55,78,57
12,Opponent12,Opponent12_D1,Opponent12_M5,2H,1671.398849,Head pass,32,67,51,58
12,Opponent12,Opponent12_M5,Opponent12_D4,2H,1674.078612,Head pass,51,58,49,34
12,Opponent12,Opponent12_D4,Opponent12_M6,2H,1678.25614,Simple pass,49,34,67,9
12,Huskies,Huskies_M1,Huskies_F1,2H,1690.49544,Simple pass,25,74,38,51
12,Huskies,Huskies_F1,Huskies_F4,2H,1698.742365,Simple pass,78,31,74,16
12,Opponent12,Opponent12_D3,Opponent12_D4,2H,1863.800381,Simple pass,19,37,16,12
12,Opponent12,Opponent12_M1,Opponent12_D2,2H,1913.230388,Simple pass,48,48,65,88
12,Opponent12,Opponent12_D2,Opponent12_M3,2H,1915.476126,Simple pass,65,88,92,89
12,Opponent12,Opponent12_M1,Opponent12_M5,2H,1938.254842,Simple pass,64,84,56,64
12,Opponent12,Opponent12_M5,Opponent12_D4,2H,1940.365118,Simple pass,56,64,62,35
12,Opponent12,Opponent12_D4,Opponent12_M6,2H,1943.849301,Simple pass,62,35,72,17
12,Opponent12,Opponent12_M6,Opponent12_D4,2H,1945.494315,Simple pass,72,17,69,11
12,Opponent12,Opponent12_D3,Opponent12_M6,2H,1955.387213,Simple pass,56,9,69,5
12,Opponent12,Opponent12_D1,Opponent12_M5,2H,2061.706901,Simple pass,11,76,14,72
12,Huskies,Huskies_D1,Huskies_F1,2H,2068.127229,Simple pass,66,47,73,64
12,Huskies,Huskies_F1,Huskies_D1,2H,2069.629984,Simple pass,73,64,70,49
12,Huskies,Huskies_D1,Huskies_M6,2H,2070.860985,Simple pass,70,49,75,34
12,Huskies,Huskies_M6,Huskies_D1,2H,2072.863906,Simple pass,75,34,68,35
12,Huskies,Huskies_F4,Huskies_M4,2H,2093.102882,Simple pass,60,1,57,8
12,Huskies,Huskies_M4,Huskies_D4,2H,2096.39922,Simple pass,57,8,44,4
12,Huskies,Huskies_D4,Huskies_M1,2H,2098.6124,Simple pass,44,4,47,25
12,Huskies,Huskies_M1,Huskies_D1,2H,2104.511811,Simple pass,45,43,36,30
12,Huskies,Huskies_D1,Huskies_M1,2H,2106.487974,Simple pass,36,30,48,46
12,Huskies,Huskies_M1,Huskies_F4,2H,2108.527156,Simple pass,48,46,61,26
12,Huskies,Huskies_F4,Huskies_M6,2H,2110.486397,Simple pass,61,26,69,3
12,Huskies,Huskies_F3,Huskies_M6,2H,2116.474684,Simple pass,76,27,69,21
12,Huskies,Huskies_M6,Huskies_F4,2H,2118.469597,Simple pass,69,21,79,20
12,Huskies,Huskies_F4,Huskies_F3,2H,2120.096725,Simple pass,79,20,89,18
12,Huskies,Huskies_F3,Huskies_F4,2H,2122.86099,Simple pass,89,18,91,27
12,Opponent12,Opponent12_D3,Opponent12_M1,2H,2127.315855,Simple pass,11,67,33,88
12,Opponent12,Opponent12_M1,Opponent12_M2,2H,2128.210362,Simple pass,33,88,17,83
12,Opponent12,Opponent12_M2,Opponent12_M3,2H,2129.509998,High pass,17,83,59,95
12,Opponent12,Opponent12_M6,Opponent12_F1,2H,2137.851845,Smart pass,70,65,87,41
12,Opponent12,Opponent12_D4,Opponent12_G1,2H,2178.58523,Head pass,15,31,14,49
12,Opponent12,Opponent12_G1,Opponent12_F1,2H,2187.980083,Launch,14,49,67,59
12,Opponent12,Opponent12_D1,Opponent12_M5,2H,2192.846879,Head pass,48,60,55,62
12,Opponent12,Opponent12_M5,Opponent12_M2,2H,2195.221085,Simple pass,55,62,66,64
12,Opponent12,Opponent12_M2,Opponent12_M6,2H,2197.084512,Simple pass,66,64,72,25
12,Opponent12,Opponent12_M2,Opponent12_D4,2H,2204.327532,Simple pass,71,26,78,18
12,Opponent12,Opponent12_D4,Opponent12_M6,2H,2210.311093,Simple pass,78,18,86,9
12,Opponent12,Opponent12_D4,Opponent12_M3,2H,2290.409793,Simple pass,51,26,69,24
12,Opponent12,Opponent12_M3,Opponent12_M6,2H,2291.947806,Simple pass,69,24,78,14
12,Huskies,Huskies_D7,Huskies_F1,2H,2296.048974,Simple pass,13,81,21,77
12,Huskies,Huskies_F1,Huskies_D7,2H,2297.113224,Simple pass,21,77,27,94
12,Huskies,Huskies_D7,Huskies_F3,2H,2299.920544,Simple pass,27,94,43,61
12,Huskies,Huskies_F3,Huskies_M6,2H,2303.686975,Simple pass,43,61,52,44
12,Huskies,Huskies_M6,Huskies_M4,2H,2304.768016,Simple pass,52,44,43,37
12,Huskies,Huskies_M4,Huskies_D4,2H,2305.820801,Simple pass,43,37,41,6
12,Huskies,Huskies_D4,Huskies_M4,2H,2309.556738,Simple pass,41,6,43,35
12,Huskies,Huskies_M4,Huskies_D4,2H,2310.480634,Simple pass,43,35,39,5
12,Huskies,Huskies_D4,Huskies_G1,2H,2313.595995,Simple pass,39,5,13,32
12,Opponent12,Opponent12_D1,Opponent12_M5,2H,2320.172558,Simple pass,33,67,46,66
12,Opponent12,Opponent12_M5,Opponent12_D1,2H,2321.547991,Simple pass,46,66,30,72
12,Opponent12,Opponent12_D1,Opponent12_D2,2H,2323.735598,Simple pass,30,72,34,87
